what medical conditions can marijuana help	doctors also may prescribe medical marijuana to treat muscle spasms caused by multiple sclerosis nausea from cancer chemotherapy poor appetite and weight loss caused by chronic illness such as hiv or nerve pain seizure disorders crohn s disease the fda has also approved thc a key ingredient in marijuana to treat nausea and improve appetite	1
what bacteria does cipro fight	recently discovered beehives from ancient israel 3 000 years ago appear to be the oldest evidence for beekeeping ever found scientists reported	0
what is the pill percocet used for	percocet contains a combination of acetaminophen and oxycodone . oxycodone is an opioid pain medication . an opioid is sometimes called a narcotic . acetaminophen is a less potent pain reliever that increases the effects of oxycodone . percocet is used to relieve moderate to severe pain .	1
what is the cause of hot flashes in women	hot flashes occur in women who experience natural menopause , as well as in women who undergo menopause because their ovaries have been removed surgically or because they take medications that lower estrogen levels .	1
low cortisol autoimmune disorders	If the cortex is damaged, it may not be able to produce enough cortisol. A common cause of primary adrenal insufficiency is an autoimmune disease that causes the immune system to attack healthy tissues. In the case of Addison’s disease, the immune system turns against the adrenal gland(s).	1
what is the ph of citric acid	the concentrations of citric acid in citrus fruits range from 0.005 mol/l for oranges and grapefruits to 0.30 mol/l in lemons and limes . within species , these values vary depending on the cultivar and the circumstances in which the fruit was grown .	0
max dose of morphine in 24 hours	maximum dose 10 mg per 24 hr intrathecal dosage is usually one tenth that of epidural dosage initial dose 0 2 to 1 mg may provide satisfactory pain relief for up to 24 hours	1
what percentage of your brain	the 10 percent of the brain myth is the widely perpetuated urban myth that most or all humans only make use of 10 percent or some other small percentage of their brains . it has been misattributed to many people including albert einstein	0
how long does allegra take to work	take the allegra disintegrating tablet on an empty stomach , at least 1 hour before or 2 hours after a meal .	0
nexium daily dosage	the recommended adult dose is either 20 mg or 40 mg esomeprazole given once daily by intravenous injection ( no less than 3 minutes ) or intravenous infusion ( 10 minutes to 30 minutes ) .	1
how to heal a rotator cuff	early history . the league of the iroquois was a confederacy of native peoples living in present-day western new york . originally made up of five nations , the senecas , cayugas , onandagas , oneidas , and mohawks , the iroquois were united in the 1400s by hiawatha .	0
what is blood sugar test called	orton is a third generation professional wrestler his grandfather bob orton sr his father cowboy bob orton and his uncle barry orton all competed in the professional wrestling business	0
alloimmune hemolytic anemia definition	app development company propelics specializes in ipad apps and posted a very informative blog post in december 2011 with a breakdown of ipad app development costs . this is recommended reading on the difference between consumer and enterprise apps .	0
how many americans are overweight in america	obesity has continued to grow within the united states . two out of every three americans are considered to be overweight or obese . during the early 21st century , america often contained the highest percentage of obese people in the world .	1
diseases caused by flu	when your family in argentina signs up for vonage , and we’ll ship them a vonage box™ , via ups . this gives them the chance to make unlimited¹ international calls to the usa from both landlines and mobiles .	0
what is the function of the autonomic system	the autonomic nervous system is a control system that acts largely unconsciously and regulates bodily functions such as the heart rate digestion respiratory rate pupillary response urination and sexual arousal	1
how long before topamax weight loss	the latter later merged with other hispanic fraternities and organizations around the nation to form phi iota alpha the oldest latino fraternity in existence in 1931 . the phi sigma alpha fraternity in puerto rico can also trace its roots back to sigma iota	0
when i quit smoking	i can t say that there s any secret or trick certainly not any that i ve discovered the recidivism rate for tobacco smokers is atrocious as you may already know	0
does caillou have cancer	account payable is defined in webster 's new universal unabridged dictionary as : account payable , pl . accounts payable . a liability to a creditor , carried on open account , usually for purchases of goods and services .	0
how long does it take for excercise to lower your blood pressure	when you stop exercising after one or two weeks your blood pressure starts going up again . what we are learning particularly with blood pressure is how quickly it can get better and how quickly it can get worse	0
what causes bilateral inguinal lymphadenopathy	for example cat scratch disease typically causes cervical or axillary adenopathy infectious mononucleosis causes cervical adenopathy and a number of sexually transmitted diseases are associated with inguinal adenopathy table 4	0
foods that help your skin glow	another seed with a powerful skin-beautifying effect , pumpkin seeds get their power from both the beauty mineral , zinc , and essential fatty acids including omega 3 , omega 6 , and omega 9 . like hemp seeds , they help reduce inflammation in the body .	1
what kind of test is an emg	an electromyogram ( emg ) measures the electrical activity of muscles at rest and during contraction . nerve conduction studies measure how well and how fast the nerves can send electrical signals .	1
disease caused by food poisoning	colleges may estimate some expenses they do n't bill you for . these include local transportation , clothing , personal items , entertainment , etc . the college board reports that expenses in this category for 2014–2015 ran from $ 2,609 at private colleges to $ 3,242 at public universities .	0
when was mmr vaccine introduced	since the mmr vaccine was introduced in 1988 it s rare for children in the uk to develop these serious conditions	1
drugs treat schizophrenia	i have to say that having the possibility to install and register this tool remotely makes it very powerful in case you lose your device . unfortunately , the only negative thing i experienced is that the notification of a new app called ‘android lost’ could tell a potential thief about what’s going on .	0
how long can scabies last	symptoms typically appear two to six weeks after infestation for individuals never before exposed to scabies . for those having been previously exposed the symptoms can appear within several days after infestation . however it is not unknown for symptoms to appear after several months or years	1
dorsal of the thumb	the extensor pollicis longus ( epl ) originates on the dorsal side of the ulna and the interosseous membrane . passing through the third tendon compartment , it is inserted onto the base of the distal phalanx of the thumb .	0
how to treat a swollen eye	the period when the clocks are 1 hour ahead is called british summer time ( bst ) . there 's more daylight in the evenings and less in the mornings ( sometimes called daylight saving time ) .	0
what drugs will test positive for opiates	they were designed this way so that subs doctors and clinics could check the progress of a patient to make sure they were not taking opiates so therefore it can not test positive as an opiate all the other things you listed will show up and suboxone will too if they check for bupenorphine	0
which medications cause hair loss	in addition , many medications used in cancer chemotherapy — such as doxorubicin ( adriamycin ) — commonly cause sudden hair loss affecting the entire head .	1
do brown recluse spider bites hurt	i like the idea of adding a little mustard and herbs , and also may use half beef stock half wine . i like a bit more garlic and more salt and black pepper than i used too . you could also use red wine if you wanted . husband said it was the nicest mushroom sauce he 's had .	0
when is the first day of your cycle	“the menstrual cycle is the time from the first day of a woman’s period to the day before her next period , ” says toni belfield , a specialist in sexual health information and a trained fertility awareness teacher .	1
who antibiotic resistance	in its first report on the issue ever the world health organization who is sounding alarms about the issue of antibiotic resistance and the global public health threats it poses to our increasingly interconnected world	1
cancer that has metastasized	metastatic cancer is cancer that has spread from the place where it first started to another place in the body . a tumor formed by metastatic cancer cells is called a metastatic tumor or a metastasis	1
all the types of sleep apnea	cell structure and metabolism . e. coli is a gram-negative rod-shaped bacteria , which possesses adhesive fimbriae and a cell wall that consists of an outer membrane containing lipopolysaccharides , a periplasmic space with a peptidoglycan layer , and an inner , cytoplasmic membrane .	0
what level should white blood cells be	the normal number of wbcs in the blood is 4 500 10 000 white blood cells per microliter mcl	1
how far into the vagina is the cervix	in a non pregnant woman the cervix is usually between 2 and 3 cm long and roughly round in shape . the narrow central cervical canal runs along its entire length connecting the uterine cavity and the lumen of the vagina	1
what side is kidneys on	the kidneys are two bean-shaped organs located on either side of the spine , at the small of the back . the kidneys filter wastes from the blood and help balance water , salt , and mineral levels in the blood .	1
what is the best source of vitamin d3	food very few foods in nature contain vitamin d. the flesh of fatty fish ( such as salmon , tuna , and mackerel ) and fish liver oils are among the best sources [ 1 , 11 ] .	1
define traditional medicine	this will require you to use a power drill and fish tape to navigate the wires through the walls , across the ceiling , etc . mark the wires with tape at the transformer so you know which one goes to which doorbell . next , run the three-wire bell wire from the transformer to the place where you are installing the chime .	0
how many grams of protein for pregnant women	according to the institute of medicine pregnant women should aim for at least 71 grams of protein per day regardless of which trimester they are in . the american pregnancy association suggests pregnant women need 75 to 100 grams of protein each day	1
what blood tests are done for liver function	when liver cells are damaged or destroyed , the enzymes in the cells leak out into the blood , where they can be measured by blood tests . liver tests check the blood for two main liver enzymes :	0
what medications are used to get off narcotic medications	methadone is an opioid medication . an opioid is sometimes called a narcotic . methadone reduces withdrawal symptoms in people addicted to heroin or other narcotic drugs without causing the `` high '' associated with the drug addiction .	1
what medication is used for high blood pressure	diuretics increase urination which reduces sodium and fluid in the body . that can help lower blood pressure because it lowers blood volume . mild hypertension can sometimes be treated using diuretics alone although they are more commonly used in combination with other high blood pressure medications	1
dental disease brochure for dogs	If tartar (the non-visible film on teeth) and dental calculus (the visible mineral deposits) are not routinely cleaned from pets' teeth, they can cause gingivitis (painful inflammation of the gums), bad breath (halitosis), periodontal disease, and eventually, tooth loss.	0
does medicare cover glucose test strips	best paying cities for registered nurses . the highest paid in the registered nurse profession work in the metropolitan areas of san jose , california , oakland , california , and sacramento , california . the san francisco area also pays well , as does the city of vallejo , california .	0
cost of modafinil vs provigil	i was started on provigil for hypersomnia and narcolepsy i was forced to switch to nuvigil because of cost this year i was forced to go to generic provigil modafinil and i find my copay is 500 month was told the generic provigil was 1500 month	0
where is the third occipital nerve located	the greater occipital nerve is a spinal nerve specifically the medial branch of the dorsal primary ramus of cervical spinal nerve 2 . this nerve arises from between the first and second cervical vertebrae along with the lesser occipital nerve	1
how to tell if your finger is fractured	after a limited schooling the young santa anna worked for a merchant of vera cruz . in june 1810 he was appointed a cadet in the fijo de vera cruz infantry regiment under the command of joaquín de arredondo .	0
aortic insufficiency symptoms	( we had everything on one sheet of paper . ) at our camp , the children bring their own lunches , but the host provides a snack . it 's actually kind of fun coming up with one that goes with the theme . in fire-safety camp , for instance , my campers sprayed whipped cream all over yellow , orange and red jell-o cubes .	0
what is the difference between a bulging disc and herniated disc	you may think a bulging disc is the same as a herniated disc , but there is a difference . with a herniated disc , a crack occurs in the outer layer of the disc , called the annulus .	1
how much green coffee extract to lose weight	researchers gave up to 1 050 milligrams of green coffee bean extract to 16 overweight adults in their 20s and monitored their diet exercise regimen weight heart rate and blood pressure for 22 weeks . without changing their diet or exercise study subjects lost roughly 10 5 percent — an average of 17 pounds – in overall body weight	1
broken vertebrae in the neck	a cervical fracture , commonly called a broken neck , is a catastrophic fracture of any of the seven cervical vertebrae in the neck . examples of common causes in humans are traffic collisions and diving into shallow water .	1
protein in blood low	a total serum protein test measures the total amount of protein in the blood . it also measures the amounts of two major groups of proteins in the blood : albumin and globulin .	0
baclofen injection	LIORESAL® INTRATHECAL (baclofen injection) is a muscle relaxant and antispastic. Its chemical name is 4-amino-3-(4-chlorophenyl) butanoic acid, and its structural formula is: Baclofen is a white to off-white, odorless or practically odorless crystalline powder, with a molecular weight of 213.66.	0
active ingredients in omeprazole	make six loops around the bridges of thread that connect the button to the fabric , behind the button itself . pull tight and then dive the needle back into the base to be tied off on the other side of the fabric . step 5 : tie it off . make a small knot on the back side of the fabric .	0
when to have pap smear	you may not need to have a pap smear if you have had a total hysterectomy ( uterus and cervix removed ) and have not had an abnormal pap smear , cervical cancer , or other pelvic cancer . discuss this with your doctor .	0
treatment for chronic myeloid leukemia	chemotherapy drugs are typically combined with other treatments for chronic myelogenous leukemia . often , chemotherapy treatment for chronic myelogenous leukemia is given as a tablet you take by mouth . side effects of chemotherapy drugs depend on what drugs you take .	1
right foods for pud	Eat a variety of healthy foods from all the food groups. Eat fruits, vegetables, whole grains, and fat-free or low-fat dairy foods. Whole grains include whole-wheat breads, cereals, pasta, and brown rice. Choose lean meats, poultry (chicken and turkey), fish, beans, eggs, and nuts.	1
muscles in the upper extremity	muscles that move the shoulder and arm include the trapezius and serratus anterior . the pectoralis major latissimus dorsi deltoid and rotator cuff muscles connect to the humerus and move the arm	1
dangers of diet coke	when the waves enter shallow water , they may rise to several feet or , in rare cases , tens of feet , striking the coast with devastating force . people on the beach or in low coastal areas need to be aware that a tsunami could arrive within minutes after a severe earthquake .	0
death rate of rabies	rabies causes about 26 000 to 55 000 deaths worldwide per year . more than 95 of these deaths occur in asia and africa . rabies is present in more than 150 countries and on all continents but antarctica	1
what organism causes smallpox	smallpox is an infectious disease of the past that was eliminated by vaccination . the disease was caused by the variola virus , which spread from person to person . affected people became very ill with a high fever and a characteristic rash .	1
what symptoms of rabies	rabies is a viral disease that causes acute inflammation of the brain in humans and other warm-blooded animals . early symptoms can include fever and tingling at the site of exposure .	1
what foods are best for fiber	most plant foods contain some of each kind of fiber . foods containing high levels of soluble fiber include dried beans oats oat bran rice bran barley citrus fruits apples strawberries peas and potatoes	1
how long to stop heparin drip before a procedure	stop the intravenous heparin infusion 6-12 hours preoperatively to allow the aptt to return to normal for adequate intraoperative hemostasis . restart the intravenous heparin infusion within 6 hours of completion of the surgical procedure to prevent postoperative thromboembolism .	1
treatment for ichthyosis	most cases of ichthyosis vulgaris are mild , but some are severe . sometimes other skin diseases , such as the allergic skin condition eczema , are associated with ichthyosis vulgaris . no cure has been found for ichthyosis vulgaris , and treatments focus on controlling the condition .	0
percentage of people who get the flu	5 to 20 percentage of the u s population that will get the flu on average each year	1
how long do hives last	how long can hives last . hives can last a variable amount of time . usually eruptions may last for a few minutes sometimes several hours and even several weeks to months . most individual hives last no more than 24 hours	1
arthroscopic debridement of achilles tendon	Also, if a triple hemisection Achilles tendon lengthening was performed as part of the total ankle replacement, Achilles tendon symptoms may persist for several months. In posterior ankle arthroscopy, the FHL serves as the medial border/limit and the shaver should always remain lateral to the FHL.	0
where is the egg protein	egg yolks and whole eggs store significant amounts of protein and choline and are widely used in cookery . due to their protein content the united states department of agriculture categorizes eggs as meats within the food guide pyramid	1
the bland diet	perhaps the most difficult adjustment for some to a bland diet may involve meats and proteins . in a strict bland food diet softer protein sources such as smooth peanut butter eggs and tofu are encouraged over any type of fibrous or seasoned meat	1
when do little kids lose teeth	“the permanent tooth resorbs ( or eats away ) the root of the baby tooth.” after the two bottom front teeth go , the two top front teeth ( the central incisors ) follow , then the next two on either side of the bottom jaw , and finally , the two on the top ( the lateral incisors ) .	0
how long does an ectopic pregnancy last	clinical presentation of ectopic pregnancy occurs at a mean of 7.2 weeks after the last normal menstrual period , with a range of 4 to 8 weeks . later presentations are more common in communities deprived of modern diagnostic ability .	1
natural herbs for anti inflammatory	ginger remedies aches and nauseaginger a natural anti inflammatory has been used for thousands of years by the chinese to cure pain . ginger helps relieve nausea arthritis headaches menstrual cramps and muscle soreness	1
all side effects of pradaxa	preventing these blood clots helps to reduce the risk of a stroke . side effects of pradaxa include bruising and minor bleeding , nausea , abdominal or stomach pain , stomach upset , indigestion , heartburn , nausea , diarrhea , skin rash , or itching .	1
cause of high levels of potassium	abnormal potassium levels may cause symptoms such as muscle cramps or weakness , nausea , diarrhea , frequent urination , dehydration , low blood pressure , confusion , irritability , paralysis , and changes in heart rhythm .	0
risks of gastric bypass	as with any major surgery gastric bypass and other weight loss surgeries pose potential health risks both in the short term and long term	0
epstein barr symptoms	symptoms . typical symptoms of infectious mononucleosis usually appear 4 to 6 weeks after you get infected with ebv . symptoms may develop slowly and may not all occur at the same time . these symptoms include- . extreme fatigue . fever . sore throat . head and body aches . swollen lymph nodes in the neck and armpits .	0
how to get rid of dandruff home remedies	knot a loop in one end from which you will hang your dream catcher when it is done . 4 . tie the hanging loop around the top of your dream catcher ( or at the weakest point of your hoop ) . knot a loop in one end from which you will hang your dream catcher when it is done .	0
what foods have casein protein in them	if a glass of milk or a slice of pizza causes swollen lips hives or other significant symptoms you may have an allergy to casein a protein in milk . another milk protein associated with food allergies is whey	1
which state has the highest incidence of ovarian cancer	finally three of the states above kentucky maine and louisiana crack the top nine in terms of highest incidence for lung and bronchus cancer	0
recommended amount of protein for weight loss	for those who ate three times the rda , 63.6 percent of their weight loss was due to fat loss . and the people who ate the recommended amount of protein fared the worst : only 41.8 percent of their weight loss was from fat .	0
anticholinergic adverse effects	hotel policies . most states allow hotels to use discretion in setting minimum age requirements . upscale hotels , particularly those located in known party destinations , may prefer to cater to an older , more sedate clientele . these hotels typically set a higher minimum age requirement , which may be 21 or even 25 .	0
pnet cancer survival rate in adults	primitive neuroectodermal tumor pnet is a malignant cancerous neural crest tumor . it is a rare tumor usually occurring in children and young adults under 25 years of age . the overall 5 year survival rate is about 53	1
ebola signs and symptoms	step 5 . for best results wait 24 hours then slowly peel the clear cover off at an angle . be very careful not to pull the sticker off the surface . if the sticker pulls away from the surface repeat step 4 . use a pin to poke any air bubbles in the center and push the air out through the hole .	0
shingles how contagious	shingles is contagious to people who have not previously had chickenpox , as long as there are new blisters forming and old blisters healing . similar to chickenpox , the time prior to healing or crusting of the blisters is the contagious stage of shingles .	1
when to perform carotid endarterectomy	the endarterectomy procedure takes about an hour to perform . general anesthesia is usually administered . a vascular surgeon or neurosurgeon will usually perform the surgery . during the procedure a small incision is made in the neck below the jaw to expose the carotid artery	0
natural treatment for ganglion	An old home remedy for a ganglion cyst consisted of "thumping" the cyst with a heavy object. This isn't a good solution because the force of the blow can damage surrounding structures in your hand or foot.	0
foods high in magnesium diet	green leafy vegetables aren’t the only foods rich in magnesium and chlorophyll . here are the top 10 foods high in magnesium that you will want to add into your diet .	1
number of lymph nodes in the body	a lymph node is an oval shaped organ of the lymphatic system distributed widely throughout the body including the armpit and stomach and linked by lymphatic vessels . lymph nodes are major sites of b t and other immune cells	1
adverse effects to lasix	the abdominal pain associated with irritable bowel syndrome may frequently be confused with the pain of nonulcer dyspepsia . 20 however , the syndrome is generally associated with abnormal bowel habits and can usually be distinguished from nonulcer dyspepsia by the symptoms listed in table 3 . 21 .	0
what percent of surgical patients die	of 1 000 surgical patients who develop a serious surgical complication in a top rated hospital 87 or fewer die compared to more than 132 in a low rated one a 52 percent higher fatality risk	0
what drugs are used for hepatitis c	these drugs should not be used alone to treat hepatitis c with addition of one of these drugs to the interferon ribavirin combination clearance of the virus can dramatically improve	0
when do you hear baby s first heartbeat	your caregiver may be able to find it with the doppler as early as 10 weeks but it s more common to hear it at 12 weeks	1
what pills are statins	statins or hmg coa reductase inhibitors are a class of drugs used to lower cholesterol levels by inhibiting the enzyme hmg coa reductase which plays a central role in the production of cholesterol in the liver which produces about 70 percent of total cholesterol in the body	1
allergies in winter	seymour hersh , an independent investigative journalist , in a cable filed through dispatch news service and picked up by more than 30 newspapers , reveals the extent of the u.s. army’s charges against 1st lt. william l. calley at my lai . hersh wrote : “the army says he [ calley ] deliberately murdered at ...	0
what percentage of patients allergic to penicillins are also allergic to cephalosporins	conclusions although a myth persists that approximately 10 % of patients with a history of penicillin allergy will have an allergic reaction if given a cephalosporin , the overall cross-reactivity rate is approximately 1 % when using first-generation cephalosporins or cephalosporins with similar r1 side chains .	1
who invented whey protein	when joseph priestley was at college at daventry academy 1752–1755 he records that during the morning of wednesday 22 may 1754 he went with a large company to drink whey this was probably ‘ sack whey or ‘ wine whey	1
how long is a tdap good for	td is a tetanus diphtheria vaccine given to adolescents and adults as a booster shot every 10 years or after an exposure to tetanus under some circumstances . tdap is similar to td but also containing protection against pertussis	1
when does cymbalta go off patent	his final gesture as he was dying was towards his uncle tyrion lannister . upon his death cersei lannister ​arrests tyrion on the grounds of regicide though the actual orchestrators are lord petyr baelish and lady olenna tyrell	0
types herpes	hsv-1 and hsv-2 . learn the difference between the two types of herpes simplex virus . herpes and the eye . most people are surprised to find out that two types of herpes viruses -- the one that causes cold sores and the one that causes chickenpox -- can cause a condition called herpetic eye disease .	1
does maltodextrin have gluten	at 3 months , your baby listens to your voice , watches your face as you talk , and turns toward other voices , sounds , and music that can be heard around the home . many infants prefer a woman 's voice over a man 's . many also prefer voices and music they heard while they were still in the womb .	0
how much is stomach liposuction	for example , the total cost for liposuction of the hips , outer thighs and buttocks might be the sum of the surgical fees for hips ( $ 3,400 ) , outer thighs ( $ 3,000 ) , and buttocks ( $ 2,000 ) , plus non-surgical fee ( $ 1,600 ) , which equals $ 9,200 .	0
discharge early pregnancy	before selecting a particular type of digital cable , home theater enthusiasts should first check their existing inputs and outputs for cable compatibility . although hdmi is the most used , it is generally not recommended for older equipment , such as cd and dvd players .	0
paleo diet for men	go paleo and you ll eat a lot of fresh lean meats and fish fruits and vegetables and healthier fats	0
diagnosis of secondary progressive ms	step 4 . configure the following for yourconnection : type-set the connection type to pppoa ( asused in the uk ) . name-type in the name for theconnection . encapsulation-set the encapsulation asrecommended by your isp . username-type in the isp login username . password-type in the login password .	0
which division of the back contains the neck vertebrae	the neck is the start of the spinal column and spinal cord . the spinal column contains about two dozen inter-connected , oddly shaped , bony segments , called vertebrae . the neck contains seven of these , known as the cervical vertebrae .	1
color of ascites fluid	john reeves has no position in any stocks mentioned . the motley fool recommends bank of america goldman sachs mcdonald s and wells fargo . the motley fool owns shares of bank of america citigroup jpmorgan chase mcdonald s and wells fargo	0
pills to lower cholesterol	Guidelines recommend produce and grains rich in soluble fiber. One is psyllium, sold as a laxative and fiber supplement, which can lower LDL cholesterol 5 to 15 percent and has other heart-healthy effects. Another is beta glucan, in oats and barley, which lowers LDL cholesterol.	1
what percent of adults have herpes	about 50 to 80 of u s adults have oral herpes . according to the national institutes of health nih by age 50 about 90 of adults have been exposed to the virus	1
what doctor does a vasectomy	in the past the patients would first see their family doctor who would usually refer them to an urologist who performs vasectomies . however how to get a vasectomy and finding a doctor means knowing who does vasectomies . here are some pointers	0
which blood vessels carry oxygenated blood and food	with the exception of pulmonary and umbilical arteries and their corresponding veins arteries carry oxygenated blood away from the heart and deliver it to the body via arterioles and capillaries where the oxygen is consumed afterwards venules and veins carry deoxygenated blood back to the heart	1
how many people are organ donors	more than 123 000 people in the united states are currently on the waiting list for a lifesaving organ transplant	0
which side is best to sleep on when pregnant	is one side of the body better than the other for sleeping ? experts recommend lying on your left side . it improves circulation , giving nutrient-packed blood an easier route from your heart to the placenta to nourish your baby .	1
how long does side effects last on lexapro	How long to typical side effects last when starting a SSRI (lexapro). On day 9 and still feeling drowsy and a litmoreHow long to typical side effects last when starting a SSRI (lexapro). On day 9 and still feeling drowsy and a little more anxious (but different). 1 doctor responded. Lexapro for 8 days 10mg.	0
what foods have the most vitamin c in them	foods that have it : plant foods , including oatmeal , lentils , peas , beans , fruits , and vegetables	1
who hiv prevalence	20 november 2007 geneva new data show global hiv prevalence—the percentage of people living with hiv—has levelled off and that the number of new infections has fallen in part as a result of the impact of hiv programmes	0
how long after expiration date are meds good	even 10 years after the expiration date most drugs have a good deal of their original potency	1
how long does it take to get whooping cough results back	the restructured examinations decrease the number of questions from 200 to 175 and increases the emphasis on rating specific technical questions . the first advancement examination cycle implementing the new change is cycle 216 in september 2012	0
urethral cancer in men	urethral cancer is a rare cancer that occurs more often in women than in men . there are different types of urethral cancer that begin in cells that line the urethra . these cancers are named for the types of cells that become malignant cancerous	1
amphetamine false positive drug screen	We recorded evidence of polysubstance abuse (PSA) as patients who had had a documented diagnosis or laboratory evidence of abuse of at least two substances (drugs or ethanol). Of 10,011 urine drug screens, 362 (3.6%) were positive for amphetamine.	1
how much aleve to take	dosage for adults and children 12 years and older : take 1 aleve capsule or tablet every 8 to 12 hours while symptoms last . for the first dose you may take 2 capsules or tablets within the first hour .	1
nutrients for the white matter of the brain	white matter is a component of the central nervous system , in the brain and superficial spinal cord , and consists mostly of glial cells and myelinated axons that transmit signals from one region of the cerebrum to another and between the cerebrum and lower brain centers .	0
medications that cause blurred vision	men taking these drugs for erectile dysfunction ( ed ) have reported blurred vision , sensitivity to light , and seeing a temporary blue tinge to objects . commercials for these drugs also warn of sudden vision loss , which may or may not be associated with the medicines .	1
blood sugar count range	what we call fasting blood sugar or blood glucose levels is usually done six to eight hours after the last meal . so it 's most commonly done before breakfast in the morning ; and the normal range there is 70 to 100 milligrams per deciliter .	1
how do u know if you have prostate cancer	One out of six men will get prostate cancer. Prostate cancer is found most often in men older than 65 years. Black men are more likely to get prostate cancer than white, Asian, or Hispanic men. If someone in your family (especially your father or brother) had prostate cancer, you have a greater risk of getting it.	0
effects of cigarette smoking	about 70 of them are known to cause cancer . smoking cigarettes is the number-one risk factor for lung cancer . but , smoking can affect your entire body , and is known to cause cancer in the : lungs . trachea . bronchus . esophagus . oral cavity . lip . nasopharynx .	1
when should i take an aspirin	aspirin is used to treat pain and reduce fever or inflammation . it is sometimes used to treat or prevent heart attacks strokes and chest pain angina . aspirin should be used for cardiovascular conditions only under the supervision of a doctor	1
how much potassium in a banana meq	one medium banana packs about 422 milligrams of potassium , about 11 percent of the 4,700 milligrams adults should aim to get daily . and one study found that cyclists performed just as well in an endurance workout when they ate bananas than when they drank a sports drink .	1
how much black tea interact with medication	black tea contains chemicals called tannins . tannins can bind to many medications and decrease how much medicine the body absorbs . to avoid this interaction avoid black tea 1 hour before and 2 hours after taking medications for depression called tricyclic antidepressants	0
how long does it take macrobid to take effect	take this medication for the full prescribed length of time . your symptoms may improve before the infection is completely cleared . nitrofurantoin is usually given for up to 1 week after lab tests show that the infection has cleared .	1
what foods may trigger gi symptoms	for example , some people with ulcerative colitis find that coffee or caffeine exacerbates diarrhea and cramping . other people complain that raw vegetables or high-fiber foods cause their gi symptoms .	1
prozac dose	adults the recommended starting dose is 20 mg of prozac and 5 mg of olanzapine once a day in the evening	1
where does whooping cough occur in the body	just under 1 of all cases of whooping cough cause death in 2000 only two deaths from whooping cough were reported in the united states . children who die of whooping cough usually have one or more of the following three conditions	0
night sweats from effexor	Has anyone had night sweats on Effexor XR? I've been on it about 3.5 weeks and recently went up in dose from 3.5 mg to 75 mg. I wake up in the night and the whole back of my head is usually damp with sweat, but the rest of my body seems pretty dry.	1
how long can someone take bcg treatments	for about 6 hours after each treatment , the urine can contain live germs , which you don’t want to spread around . sit on the toilet ( rather than standing ) when passing urine to avoid splashing the bcg liquid .	0
what is the diagnosis code for ptsd	dsm iv tr diagnostic criteria for posttraumatic stress disorder dsm iv tr code 309 81 click here for the full apa diagnostic criteria of ptsd	1
where is vagus nerve located	right and left vagus nerves descend from the cranial vault through the jugular foramina penetrating the carotid sheath between the internal and external carotid arteries then passing posterolateral to the common carotid artery	1
how long for nystatin to work	allow the lozenges ( pastilles ) to dissolve slowly in your mouth . do not chew or swallow lozenges whole . continue to use nystatin lozenges ( pastilles ) for at least 48 hours after symptoms of your mouth infection disappear .	1
what types of cancer can a lymph node biopsy detect	lymph node mapping helps the surgeon know which lymph nodes to remove for an excisional biopsy . sentinel node mapping and biopsy has become a common way to find out whether the cancer especially melanoma and breast cancer has spread to the lymph nodes	1
lsd dosage	threshold effects can be felt with as little as 25 micrograms of lsd . dosages of lsd are measured in micrograms ( µg ) , or millionths of a gram .	1
purine food diet	purines ( specific chemical compounds found in some foods ) are broken down into uric acid . a diet rich in purines from certain sources can raise uric acid levels in the body , which sometimes leads to gout . meat and seafood may increase your risk of gout .	1
desonide cream side effects	on lightly floured surface , knead dough 10 times . shape dough into ball . cover with bowl ; let stand 10 minutes . place dough on ungreased cookie sheet ; flatten slightly . roll out to 12-inch round pizza pan . poke holes in the dough with a fork .	0
aspartame side effects	from the menu that pops up , choose your computer 's disc drive and press enter . if you 're trying to boot from a usb drive , choose usb-hdd instead and press enter . depending on your bios , you may need to use the page up and page down keys to move your selection to the top of a list , instead .	0
how many influenza viruses	there are three types of influenza viruses : a , b , and c. only influenza a viruses are further classified by subtype on the basis of the two main surface glycoproteins hemagglutinin ( ha ) and neuraminidase ( na ) .	1
what food to eat for an ulcer	eat fruits vegetables whole grains and fat free or low fat dairy foods . whole grains include whole wheat breads cereals pasta and brown rice	1
how many weeks preg	pregnancy is typically broken into three periods or trimesters each of about three months . obstetricians define each trimester as lasting for 14 weeks resulting in a total duration of 42 weeks although the average duration of pregnancy is actually about 40 weeks	1
foods that help thyroid function	raw cruciferous vegetables also suppress thyroid function . cruciferous vegetables like kohlrabi , cabbage , cauliflour , rapini , turnips and brussels sprouts contain goitrogens that interfere with iodine uptake and , in that way , also interfere with production of thyroid hormones .	1
diet for breastfeeding mothers	nature is very forgiving – mother’s milk is designed to provide for and protect baby even in times of hardship and famine . a poor diet is more likely to affect the mother than her breastfed baby .	0
when can you hear fetal heartbeat	otherwise you ll probably first hear it with a fetal doppler at a regular prenatal care visit . your caregiver may be able to find it with the doppler as early as 10 weeks but it s more common to hear it at 12 weeks	1
does hydrogen peroxide help with cold sores	`` jan. 23 , 2013 -- worrying about what may trigger a migraine attack adds to the discomfort of many people with migraines . but according to a new study from denmark , much of that worry may be unfounded .	0
food not to eat in gout	purines ( specific chemical compounds found in some foods ) are broken down into uric acid . a diet rich in purines from certain sources can raise uric acid levels in the body , which sometimes leads to gout . meat and seafood may increase your risk of gout .	1
